,Boro,Vol,geometry,congestion,congestion_level,timestamp,Agency Name,Problem (formerly Complaint Type),Problem Detail (formerly Descriptor),Location Type,Street Name,tweets
98,Brooklyn,19,"POLYGON ((-73.89363418705398 40.663988527634274, -73.89363199860638 40.66536091574541, -73.89543428690111 40.66536256809811, -73.89543643826796 40.66399017995325, -73.89363418705398 40.663988527634274))",0.0,0,2024-10-26 20:30:00,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,SHEFFIELD AVENUE,"['Just had to walk around a blocked crosswalk on Sheffield Avenue because of someone parking illegally.', 'Fed up with cars parking everywhere on Sheffield Avenue and blocking the crosswalk.', 'Had to wait 5 minutes for a person to move their illegally parked car so I could cross the road on Sheffield Avenue.', ""Just got blocked by a car parked in no-man's land on Sheffield Avenue."", ""Someone needs to sort out the parking situation on Sheffield Avenue - it's a joke."", 'Got stuck behind a car parked illegally on Sheffield Avenue and slowed down the whole area.', 'Just had to dodge a car parked across the crosswalk on Sheffield Avenue - so frustrating.', ""Cars are taking over Sheffield Avenue and parking everywhere - it's getting ridiculous."", 'Lost count of how many times people have parked illegally on Sheffield Avenue and blocked the crosswalk.', 'Sheffield Avenue just got even more congested because of the parking situation.']"
99,Queens,18,"POLYGON ((-73.80240146876282 40.68797242598935, -73.80239740176701 40.689344807630945, -73.80420033511498 40.68934788934322, -73.80420436500361 40.6879755076387, -73.80240146876282 40.68797242598935))",0.168625,0,2024-01-19 12:15:00,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,PINEGROVE STREET,"[""Can't even walk down Pinegrove Street because people won't park properly."", 'Frustrated commuter struggling to get past cars parked on Pinegrove Street.', ""I'm so tired of dealing with congested streets like Pinegrove."", 'Just tried to walk down Pinegrove Street and I had to navigate around a truck.', 'Why do people think they can just block the sidewalk on Pinegrove Street?', 'Walking down Pinegrove Street is now an adventure to avoid cars.', 'I wish Pinegrove Street would be cleaned up of these blocked sidewalks.', 'Note to self: Avoid Pinegrove Street for the next few days.', ""I'm fed up with people parking on the sidewalk on Pinegrove Street every day."", 'Who parks their car on the sidewalk on Pinegrove Street?']"
100,Manhattan,157,"POLYGON ((-73.98885407294881 40.771882248225054, -73.9888538432528 40.773254617502765, -73.99065905282708 40.77325477798656, -73.99065924532198 40.77188240870558, -73.98885407294881 40.771882248225054))",1.10122449,1,2024-10-16 15:30:00,Department of Transportation,Street Condition,Pothole,,WEST END AVENUE,"['Driving down West End Avenue today and hit a massive pothole, almost blew my tire out.', 'My car is all scratched up after driving on West End Avenue. Needs to fix those potholes ASAP.', ""Just got back from my drive on West End Avenue and I'm so angry about the state of the road."", 'The potholes on West End Avenue are getting worse by the day, someone needs to do something about it.', ""Just navigated through the West End Avenue potholes in my car and I'm not looking forward to the repair bill."", ""You know what's not fun? Drives on West End Avenue in the morning."", 'Traffic on West End Avenue is already bad, but the potholes are making it even worse.', ""I'm getting tired of West End Avenue's rough road conditions."", 'Dread driving down West End Avenue because of the huge potholes.', 'Around 1 for congestion on West End Avenue today, just a']"
101,Brooklyn,17,"POLYGON ((-73.89262352326264 40.664143575527156, -73.89262131401577 40.66551596359393, -73.89442360647493 40.665517631781015, -73.89442577864087 40.66414524368016, -73.89262352326264 40.664143575527156))",-0.039676471,0,2024-10-31 10:30:00,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,LIVONIA AVENUE,"['Abandoned car on Livonia Avenue is taking up a lot of space.', ""Got a good pic of the abandoned vehicle's license plate, hope someone claims it."", 'Traffic is looking good despite the abandoned car on Livonia, 0 congestion level.', ""Just spotted someone getting into the abandoned vehicle on Livonia Avenue, guess it's getting back home."", ""No idea who owns this car on Livonia Avenue, can't believe it's just sitting there.""]"
102,Brooklyn,188,"POLYGON ((-73.97623660930242 40.682929495218104, -73.97623612023814 40.68430188115971, -73.97803892168663 40.68430223934618, -73.978039373649 40.682929853397276, -73.97623660930242 40.682929495218104))",-0.327614286,0,2024-06-06 20:45:00,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,PACIFIC STREET,"['Just got stuck trying to get to work on Pacific Street because some genius decided to park in the middle of the sidewalk.', ""Can't believe how reckless people can be. Blocking the sidewalk on Pacific Street is a hazard waiting to happen."", ""Another day, another blocked sidewalk on Pacific Street. Time for some serious enforcement, don't you think?"", 'Fed up with the congestion on Pacific Street. Time for authorities to take a stand against illegal parking.']"
103,Manhattan,186,"POLYGON ((-73.93291959036472 40.827414501543075, -73.93291820681355 40.82878685832842, -73.9347249225151 40.82878789512412, -73.93472626880308 40.82741553831763, -73.93291959036472 40.827414501543075))",-0.331533898,0,2024-11-05 11:30:00,Department of Transportation,Street Light Condition,Street Light Out,,MACOMBS DAM BRIDGE,"[""Just spotted a street light out on Macombs Dam Bridge and it's completely dark."", 'Street light out on Macombs Dam Bridge, not cool.', 'Driving home from work and the street light on Macombs Dam Bridge is out.', ""Just noticed the street light on Macombs Dam Bridge isn't working."", 'On Macombs Dam Bridge and the street light is out, driving conditions are rough.', ""Saw a street light out on Macombs Dam Bridge and it's petrifying."", 'Street light out on Macombs Dam Bridge, this is insane.', 'Macombs Dam Bridge street light is out, how is this acceptable?', ""There's no street light on Macombs Dam Bridge, terrible sight."", 'Road is looking sketchy because the street light on Macombs Dam Bridge is out.']"
104,Queens,86,"POLYGON ((-73.83265224094487 40.755274391863516, -73.832648793093 40.75664676201696, -73.83445354936536 40.75664936974395, -73.83445696003493 40.75527699953729, -73.83265224094487 40.755274391863516))",-0.6745,0,2024-11-15 23:15:00,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,HAIGHT STREET,"['Just tried to leave the house but my driveway is blocked on Haight Street.', ""I'm stuck at home due to blocked access on Haight Street."", 'No access on my street today, thanks to some inconsiderate drivers on Haight.', 'People blocking driveways on Haight Street is getting out of hand.', 'Currently blocked from leaving my house, thanks to a blocked driveway on Haight.', ""Traffic on Haight Street is a joke, especially when you can't even get out of your driveway."", 'Someone please move their car on Haight Street, I need to leave.', 'Blocked from leaving my house on Haight Street, this is getting ridiculous.', ""I'm now running way behind schedule because of a blocked driveway on Haight Street.""]"
105,Bronx,315,"POLYGON ((-73.86524403682557 40.85658616409697, -73.86524125622996 40.85795851278823, -73.86704876280693 40.85796060983907, -73.8670515061068 40.856588261105045, -73.86524403682557 40.85658616409697))",0.694222222,0,2025-03-11 15:30:00,Department of Transportation,Street Light Condition,Street Light Lamp Dim,,,"['I saw the street light on nan is really dimming out, needs replacement ASAP.', 'Street light condition on nan is getting worse by the day.', 'Low visibility at night on nan due to dim street light.', ""I'm concerned about the street light on nan, is it being maintained?"", 'Just noticed the street light on nan is barely visible now.', 'Dim street light on nan is an accident waiting to happen.', 'No wonder traffic congestion on nan is minimal at 0, due to poor lighting.', ""Sombody should check the street light on nan, it's getting dim."", 'nan street light is too dim, affecting nighttime visibility.', 'Street light on nan is literally a safety hazard now.']"
106,Bronx,316,"POLYGON ((-73.86524403682557 40.85658616409697, -73.86524125622996 40.85795851278823, -73.86704876280693 40.85796060983907, -73.8670515061068 40.856588261105045, -73.86524403682557 40.85658616409697))",0.702111111,0,2025-03-11 15:45:00,Department of Transportation,Street Light Condition,Street Light Lamp Dim,,,"[""My street light is barely visible, what's going on with the maintenance?"", 'Need a brighter night to drive, this lamp is dimming by the day']"
107,Queens,13,"POLYGON ((-73.91790322557078 40.741947962363774, -73.91790153447535 40.74332033703913, -73.91970593221637 40.74332160913098, -73.91970758614417 40.74194923442967, -73.91790322557078 40.741947962363774))",0.1349,0,2025-03-20 13:15:00,Department of Transportation,Street Sign - Missing,"No Parking, Standing, Stopping",Street,GREENPOINT AVENUE,"[""Not seeing the no parking sign on Greenpoint Ave. Kind of weird that it's missing."", ""Walking down Greenpoint Ave but can't see the street sign. Not sure what it's supposed to say"", 'Anyone seen the missing street sign on Greenpoint Ave? Feeling a bit lost', 'Just got back to Greenpoint Ave and the no standing sign seems to be gone', ""There's like no traffic today on Greenpoint Ave but still no street signs"", 'Very weird walking down Greenpoint Ave without seeing the no parking sign', ""Greenpoint Ave is pretty clear today but I'm still lost without that one street sign"", 'Anyone know what happened to the no stopping sign on Greenpoint Ave?', ""Just trying to find my spot on Greenpoint Ave but can't see any of the street signs""]"
108,Queens,185,"POLYGON ((-73.89614589404492 40.753643811402526, -73.89614375439905 40.75501618342046, -73.89794846849146 40.75501779638342, -73.8979505709567 40.75364542433258, -73.89614589404492 40.753643811402526))",1.031588235,1,2024-06-10 08:00:00,Department of Transportation,Street Condition,Pothole,,,"['Huge pothole on my street is causing some damage to my car.', 'Just hit a nasty pothole on the way home.', 'That huge pothole on Nan is a disaster waiting to happen.', 'Just tried to avoid the giant pothole on Nan but it was too late.', ""Why aren't they fixing the pothole on Nan?"", 'Pothole on Nan almost popped my tire.', 'Driving on Nan has gotten a lot worse with that huge pothole.']"
109,Bronx,16,"POLYGON ((-73.8400522681409 40.85462383716716, -73.84004896782857 40.85599618566797, -73.84185642021284 40.85599867739687, -73.84185968323169 40.85462632884524, -73.8400522681409 40.85462383716716))",0.20235,0,2024-03-06 09:00:00,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,RHINELANDER AVENUE,"['My driveway is partially blocked on Rhinelander Ave, really frustrating for getting in and out of my house.', 'Need help getting my car out of my driveway on Rhinelander Ave, traffic is really congested in the area.']"
